Date,Open,High,Low,Close*,Adj Close**,Volume
"Dec 03, 2015",47.10,47.49,46.00,46.54,46.54,14698000
"Dec 02, 2015",47.40,47.72,46.25,46.40,46.40,14907500
"Dec 01, 2015",46.21,47.60,46.21,47.44,47.44,18670000
"Nov 30, 2015",46.36,46.86,45.82,46.05,46.05,13299000
"Nov 27, 2015",46.21,46.45,45.40,46.32,46.32,9747000
"Nov 25, 2015",44.27,46.17,44.08,45.93,45.93,19954000
"Nov 24, 2015",43.07,44.20,43.00,43.65,43.65,12401500
"Nov 23, 2015",43.47,43.84,42.94,43.55,43.55,12631000
"Nov 20, 2015",44.70,45.00,42.72,44.00,44.00,22003500
"Nov 19, 2015",44.11,45.24,44.06,44.36,44.36,12522000
"Nov 18, 2015",42.90,44.28,42.50,44.21,44.21,14059500
"Nov 17, 2015",43.04,43.20,42.28,42.80,42.80,10743500
"Nov 16, 2015",41.22,43.00,41.16,42.86,42.86,14627000
"Nov 13, 2015",42.59,42.60,41.30,41.44,41.44,17151500
"Nov 12, 2015",43.57,43.80,42.53,42.59,42.59,14579500
"Nov 11, 2015",43.55,43.90,42.73,43.82,43.82,16739000
"Nov 10, 2015",44.70,44.74,43.22,43.30,43.30,23085000
"Nov 09, 2015",46.60,46.60,44.86,45.07,45.07,19254500
"Nov 06, 2015",46.14,46.67,45.90,46.47,46.47,12226500
"Nov 05, 2015",46.12,46.92,45.84,46.35,46.35,22484000
"Nov 04, 2015",45.40,46.55,45.04,46.33,46.33,63632000
"Nov 03, 2015",42.77,42.89,41.55,41.67,41.67,41662500
"Nov 02, 2015",41.78,43.16,41.44,42.76,42.76,19639500
"Oct 30, 2015",42.08,42.33,40.78,41.39,41.39,22194500
"Oct 29, 2015",42.35,42.75,42.13,42.33,42.33,9025000
"Oct 28, 2015",42.26,42.69,41.66,42.59,42.59,13643000
"Oct 27, 2015",42.97,43.42,41.50,42.07,42.07,17597000
"Oct 26, 2015",42.28,43.18,42.00,43.05,43.05,16957000
"Oct 23, 2015",43.00,43.07,41.54,41.82,41.82,21177500
"Oct 22, 2015",42.31,43.15,41.88,42.34,42.34,14126000
"Oct 21, 2015",42.40,42.96,41.76,42.02,42.02,20757500
"Oct 20, 2015",45.54,45.72,40.40,42.61,42.61,74500000
"Oct 19, 2015",45.30,46.23,44.99,45.62,45.62,12539500
"Oct 16, 2015",44.61,46.10,44.57,45.40,45.40,21672500
"Oct 15, 2015",43.29,44.35,42.74,44.26,44.26,14221000
"Oct 14, 2015",44.13,44.19,43.09,43.38,43.38,15522000
"Oct 13, 2015",42.66,44.50,42.23,43.85,43.85,25857500
"Oct 12, 2015",44.60,44.60,43.05,43.12,43.12,19181500
"Oct 09, 2015",44.19,44.87,43.67,44.14,44.14,30792000
"Oct 08, 2015",46.02,46.14,44.26,45.34,45.34,30666000
"Oct 07, 2015",47.33,47.54,45.82,46.39,46.39,34070000
"Oct 06, 2015",48.00,48.61,47.12,48.29,48.29,26126000
"Oct 05, 2015",49.77,49.97,48.83,49.23,49.23,18449500
"Oct 02, 2015",47.12,49.54,46.99,49.51,49.51,22120000
"Oct 01, 2015",49.50,49.70,47.43,47.98,47.98,22865000
"Sep 30, 2015",50.40,50.48,48.47,49.68,49.68,24648000
"Sep 29, 2015",50.09,50.95,49.09,49.33,49.33,18516000
"Sep 28, 2015",51.47,51.96,49.32,49.69,49.69,24505500
"Sep 25, 2015",53.32,53.38,51.23,51.38,51.38,18867000
"Sep 24, 2015",51.91,52.69,51.24,52.62,52.62,17241000
"Sep 23, 2015",52.39,52.42,51.52,52.21,52.21,13004000
"Sep 22, 2015",51.81,52.53,51.17,52.19,52.19,18322000
"Sep 21, 2015",52.80,54.31,51.16,52.84,52.84,30601000
"Sep 18, 2015",51.59,52.76,51.50,52.12,52.12,18815500
"Sep 17, 2015",52.79,53.10,52.14,52.41,52.41,17929000
"Sep 16, 2015",50.61,52.58,50.58,52.45,52.45,22085500
"Sep 15, 2015",50.55,50.92,49.90,50.71,50.71,14667500
"Sep 14, 2015",50.22,50.85,49.93,50.64,50.64,14454500
"Sep 11, 2015",49.53,50.05,48.95,50.05,50.05,11754000
"Sep 10, 2015",49.45,50.14,49.07,49.70,49.70,13545000
"Sep 09, 2015",50.41,50.85,49.66,49.78,49.78,16954000
"Sep 08, 2015",49.01,49.83,48.81,49.63,49.63,15691000
"Sep 04, 2015",48.18,48.82,47.64,48.39,48.39,18446000
"Sep 03, 2015",50.41,50.42,49.00,49.11,49.11,20974000
"Sep 02, 2015",49.06,49.58,47.96,49.54,49.54,23146000
"Sep 01, 2015",48.07,49.20,47.39,47.73,47.73,27274000
"Aug 31, 2015",49.12,50.99,49.10,49.81,49.81,23501000
"Aug 28, 2015",48.37,50.29,48.31,49.70,49.70,27568500
"Aug 27, 2015",46.20,48.95,46.16,48.60,48.60,38280000
"Aug 26, 2015",45.59,45.60,43.10,44.97,44.97,24815000
"Aug 25, 2015",46.10,46.18,43.82,44.01,44.01,21636500
"Aug 24, 2015",40.56,46.28,39.00,43.77,43.77,47908000
"Aug 21, 2015",47.20,48.76,46.10,46.15,46.15,32951000
"Aug 20, 2015",50.41,50.91,48.38,48.44,48.44,24529000
"Aug 19, 2015",52.07,52.13,51.00,51.05,51.05,18021500
"Aug 18, 2015",51.08,52.19,50.71,52.14,52.14,20975000
"Aug 17, 2015",51.11,51.32,50.10,51.00,51.00,35883500
"Aug 14, 2015",49.45,49.59,48.35,48.63,48.63,21824000
"Aug 13, 2015",47.97,49.30,47.82,48.50,48.50,23446000
"Aug 12, 2015",47.00,47.95,46.55,47.63,47.63,18640000
"Aug 11, 2015",47.43,47.86,46.89,47.47,47.47,21324500
"Aug 10, 2015",47.63,48.59,47.21,48.23,48.23,20929500
"Aug 07, 2015",48.72,48.75,47.68,48.50,48.50,25367000
"Aug 06, 2015",49.91,51.00,47.22,49.23,49.23,73119000
"Aug 05, 2015",52.72,54.20,52.08,54.03,54.03,31071500
"Aug 04, 2015",52.00,53.34,51.67,53.26,53.26,11762500
"Aug 03, 2015",53.26,53.34,51.41,52.00,52.00,12767500
"Jul 31, 2015",53.52,53.87,53.02,53.23,53.23,11113000
"Jul 30, 2015",52.54,53.39,52.42,53.36,53.36,10173000
"Jul 29, 2015",52.85,53.58,52.40,52.76,52.76,13950500
"Jul 28, 2015",51.15,53.08,50.37,52.96,52.96,19479000
"Jul 27, 2015",52.49,52.89,50.16,50.60,50.60,23471000
"Jul 24, 2015",53.48,54.22,52.78,53.08,53.08,14182500
"Jul 23, 2015",53.93,53.98,53.05,53.44,53.44,11136000
"Jul 22, 2015",52.25,53.89,52.17,53.57,53.57,15525000
"Jul 21, 2015",54.01,54.70,53.31,53.35,53.35,30543500
"Jul 20, 2015",55.00,57.33,54.51,56.45,56.45,24892500
"Jul 17, 2015",54.50,55.11,53.65,54.93,54.93,25020500
"Jul 16, 2015",52.84,53.44,52.63,53.34,53.34,8080000
"Jul 15, 2015",53.35,53.50,52.42,52.63,52.63,10108000
"Jul 14, 2015",52.42,53.20,52.10,53.13,53.13,9538000
"Jul 13, 2015",52.45,52.51,51.21,52.43,52.43,14801500
"Jul 10, 2015",52.44,52.60,51.56,51.83,51.83,13054500
"Jul 09, 2015",51.82,52.59,51.36,51.58,51.58,16670500
"Jul 08, 2015",51.86,52.16,50.86,50.99,50.99,31105500
"Jul 07, 2015",55.00,55.04,52.15,53.58,53.58,30525500
"Jul 06, 2015",55.78,56.34,55.26,55.94,55.94,20609500
"Jul 02, 2015",56.04,56.49,54.66,56.00,56.00,35819500
"Jul 01, 2015",54.22,54.52,53.57,53.83,53.83,10506000
"Jun 30, 2015",52.96,54.18,52.80,53.65,53.65,15434500
"Jun 29, 2015",52.39,53.19,52.14,52.40,52.40,17394500
"Jun 26, 2015",53.78,53.82,53.20,53.42,53.42,19192000
"Jun 25, 2015",53.29,54.28,53.05,53.76,53.76,14246000
"Jun 24, 2015",53.40,53.47,52.74,53.03,53.03,12061500
"Jun 23, 2015",52.06,53.60,51.71,53.53,53.53,19354000
"Jun 22, 2015",52.43,52.88,51.14,51.96,51.96,22805500
"Jun 19, 2015",52.48,52.76,52.02,52.50,52.50,12315000
"Jun 18, 2015",52.40,52.69,52.00,52.38,52.38,13913500
"Jun 17, 2015",50.43,52.87,50.40,52.08,52.08,27564500
"Jun 16, 2015",50.03,50.69,49.82,50.62,50.62,9923500
"Jun 15, 2015",49.94,50.26,49.20,50.08,50.08,10931000
"Jun 12, 2015",50.04,50.69,50.04,50.14,50.14,7111500
"Jun 11, 2015",50.65,50.87,50.09,50.28,50.28,10220500
"Jun 10, 2015",50.38,50.80,49.70,50.14,50.14,17272500
"Jun 09, 2015",51.08,51.55,50.83,51.20,51.20,13055500
"Jun 08, 2015",50.17,51.75,50.06,51.26,51.26,25085000
"Jun 05, 2015",49.20,49.94,49.14,49.83,49.83,15110000
"Jun 04, 2015",49.50,49.86,49.14,49.18,49.18,12268000
"Jun 03, 2015",49.64,50.14,49.40,49.80,49.80,8907500
"Jun 02, 2015",49.78,49.88,49.26,49.67,49.67,10674000
"Jun 01, 2015",50.28,50.32,49.49,49.89,49.89,12525500
"May 29, 2015",50.20,50.57,49.89,50.16,50.16,18946500
"May 28, 2015",49.41,50.36,49.01,50.29,50.29,18236500
"May 27, 2015",49.70,49.90,49.11,49.49,49.49,17041000
"May 26, 2015",49.54,50.40,49.30,49.49,49.49,17493500
"May 22, 2015",49.08,49.72,49.00,49.55,49.55,11115500
"May 21, 2015",48.61,49.32,48.47,49.12,49.12,9853000
"May 20, 2015",49.43,49.55,48.27,48.87,48.87,18778000
"May 19, 2015",49.69,50.20,49.23,49.43,49.43,18371000
"May 18, 2015",49.40,49.98,49.20,49.75,49.75,16766000
"May 15, 2015",48.79,49.88,48.50,49.77,49.77,22638000
"May 14, 2015",48.96,48.98,48.25,48.82,48.82,14479500
"May 13, 2015",49.52,49.66,48.45,48.64,48.64,27201000
"May 12, 2015",48.02,49.27,47.64,48.95,48.95,31817000
"May 11, 2015",47.26,48.58,47.06,47.90,47.90,28361500
"May 08, 2015",47.20,47.68,46.74,47.32,47.32,23341000
"May 07, 2015",44.20,47.50,44.05,47.36,47.36,47279500
"May 06, 2015",46.82,46.89,45.64,46.09,46.09,26354500
"May 05, 2015",47.55,47.90,45.83,46.59,46.59,28984500
"May 04, 2015",45.64,46.95,45.42,46.10,46.10,22173000
"May 01, 2015",45.99,46.35,44.08,45.21,45.21,26408500
"Apr 30, 2015",46.08,46.58,45.03,45.21,45.21,19559500
"Apr 29, 2015",46.01,46.99,45.53,46.49,46.49,19680500
"Apr 28, 2015",46.95,47.10,45.61,46.10,46.10,30427000
"Apr 27, 2015",44.51,47.75,44.40,46.31,46.31,58363000
"Apr 24, 2015",44.10,44.16,43.60,43.69,43.69,12139000
"Apr 23, 2015",43.65,44.30,43.43,43.72,43.72,22056000
"Apr 22, 2015",42.50,44.38,42.34,43.89,43.89,39315000
"Apr 21, 2015",41.16,42.15,40.86,41.88,41.88,17162500
"Apr 20, 2015",41.36,41.57,40.77,41.05,41.05,12796500
"Apr 17, 2015",41.00,41.38,40.70,41.36,41.36,12349500
"Apr 16, 2015",41.54,41.83,41.26,41.34,41.34,8295500
"Apr 15, 2015",41.49,41.92,41.32,41.57,41.57,9762000
"Apr 14, 2015",41.71,41.90,41.10,41.49,41.49,15130000
"Apr 13, 2015",42.09,42.60,41.81,41.96,41.96,18791000
"Apr 10, 2015",41.97,42.33,41.80,42.18,42.18,20338500
"Apr 09, 2015",41.69,42.07,41.22,42.02,42.02,19001000
"Apr 08, 2015",41.64,42.18,41.17,41.53,41.53,31515500
"Apr 07, 2015",40.50,41.01,40.23,40.65,40.65,21739500
"Apr 06, 2015",39.60,41.55,39.50,40.62,40.62,62279000
"Apr 02, 2015",38.05,38.65,38.00,38.20,38.20,25052000
"Apr 01, 2015",37.74,38.46,37.21,37.52,37.52,18973000
"Mar 31, 2015",38.71,38.75,37.68,37.75,37.75,25133000
"Mar 30, 2015",37.17,38.45,36.36,38.11,38.11,50447500
"Mar 27, 2015",37.81,37.86,36.28,37.00,37.00,43024500
"Mar 26, 2015",38.78,38.96,37.94,38.08,38.08,20640000
"Mar 25, 2015",39.65,39.72,38.54,38.86,38.86,28652000
"Mar 24, 2015",40.32,40.76,39.95,40.34,40.34,18249500
"Mar 23, 2015",39.70,40.10,39.49,39.93,39.93,13158000
"Mar 20, 2015",39.49,39.80,39.12,39.62,39.62,21347500
"Mar 19, 2015",40.40,40.92,38.91,39.13,39.13,42376000
"Mar 18, 2015",38.99,40.18,38.62,40.14,40.14,24104500
"Mar 17, 2015",39.09,39.74,38.79,38.95,38.95,24470500
"Mar 16, 2015",38.40,39.18,37.96,39.14,39.14,28144000
"Mar 13, 2015",37.79,38.35,37.46,37.74,37.74,27171500
"Mar 12, 2015",38.75,38.89,37.95,38.21,38.21,20746500
"Mar 11, 2015",38.23,39.24,38.20,38.75,38.75,24874500
"Mar 10, 2015",37.69,38.70,37.52,38.06,38.06,27898500
"Mar 09, 2015",38.88,38.90,37.65,38.18,38.18,33683500
"Mar 06, 2015",39.84,40.15,38.43,38.78,38.78,33562000
"Mar 05, 2015",40.57,41.24,40.03,40.13,40.13,24385000
"Mar 04, 2015",39.85,40.50,39.44,40.49,40.49,21110000
"Mar 03, 2015",39.36,40.05,39.06,39.91,39.91,22161500
"Mar 02, 2015",40.54,40.67,39.17,39.47,39.47,39610500
"Feb 27, 2015",41.38,41.71,40.56,40.67,40.67,19410500
"Feb 26, 2015",40.80,42.22,40.44,41.44,41.44,32364500
"Feb 25, 2015",40.99,41.43,40.52,40.75,40.75,19547500
"Feb 24, 2015",41.46,41.46,40.34,40.82,40.82,33018000
"Feb 23, 2015",43.13,43.64,41.27,41.47,41.47,42499000
"Feb 20, 2015",42.16,43.52,41.96,43.42,43.42,29910500
"Feb 19, 2015",41.00,42.49,40.75,42.34,42.34,25770500
"Feb 18, 2015",40.83,41.23,40.52,40.89,40.89,13568000
"Feb 17, 2015",41.14,41.14,40.30,40.87,40.87,19898000
"Feb 13, 2015",40.58,41.20,40.18,40.75,40.75,30955000
"Feb 12, 2015",38.71,40.62,38.66,40.58,40.58,78248000
"Feb 11, 2015",42.44,42.95,41.46,42.56,42.56,48845500
"Feb 10, 2015",43.51,44.10,43.00,43.26,43.26,26952500
"Feb 09, 2015",43.08,43.59,42.40,43.50,43.50,17362000
"Feb 06, 2015",44.40,44.68,43.30,43.47,43.47,16219500
"Feb 05, 2015",43.98,45.10,43.93,44.20,44.20,17614500
"Feb 04, 2015",43.66,44.30,43.36,43.71,43.71,16527000
"Feb 03, 2015",42.64,44.07,42.25,43.67,43.67,24131000
"Feb 02, 2015",40.79,42.39,40.66,42.19,42.19,20746000
"Jan 30, 2015",40.79,41.49,40.60,40.72,40.72,15035000
"Jan 29, 2015",40.21,41.20,39.30,41.04,41.04,17740500
"Jan 28, 2015",41.22,41.27,39.68,39.87,39.87,15748000
"Jan 27, 2015",40.88,41.61,40.66,41.20,41.20,13905000
"Jan 26, 2015",40.37,41.72,40.21,41.31,41.31,16172500
"Jan 23, 2015",40.06,40.70,39.67,40.26,40.26,17193000
"Jan 22, 2015",39.40,40.65,39.04,40.32,40.32,20584500
"Jan 21, 2015",37.91,39.74,37.90,39.31,39.31,20765000
"Jan 20, 2015",38.77,38.82,37.41,38.39,38.39,22516000
"Jan 16, 2015",38.14,38.90,37.93,38.61,38.61,18016000
"Jan 15, 2015",38.90,39.15,38.00,38.37,38.37,26082500
"Jan 14, 2015",37.17,39.04,37.00,38.54,38.54,57759500
"Jan 13, 2015",40.66,41.52,40.18,40.85,40.85,22386500
"Jan 12, 2015",40.61,40.89,39.85,40.44,40.44,29751500
"Jan 09, 2015",41.78,42.00,40.99,41.33,41.33,23341500
"Jan 08, 2015",42.56,42.76,42.00,42.12,42.12,17212500
"Jan 07, 2015",42.67,42.96,41.96,42.19,42.19,14842000
"Jan 06, 2015",42.01,42.84,40.84,42.26,42.26,31309500
"Jan 05, 2015",42.91,43.30,41.43,42.02,42.02,26842500
"Jan 02, 2015",44.57,44.65,42.65,43.86,43.86,23822000
"Dec 31, 2014",44.62,45.14,44.45,44.48,44.48,11487500
"Dec 30, 2014",44.80,45.13,44.28,44.45,44.45,14516000
"Dec 29, 2014",45.38,45.58,44.80,45.14,45.14,14012500
"Dec 26, 2014",44.30,45.70,44.30,45.56,45.56,16635000
"Dec 24, 2014",43.95,44.50,43.85,44.45,44.45,6661000
"Dec 23, 2014",44.76,44.86,43.90,44.19,44.19,22528500
"Dec 22, 2014",44.00,44.81,43.65,44.52,44.52,23997000
"Dec 19, 2014",44.04,44.08,42.90,43.86,43.86,34552500
"Dec 18, 2014",42.48,43.69,42.36,43.65,43.65,37416500
"Dec 17, 2014",38.61,41.33,38.53,41.16,41.16,36839000
"Dec 16, 2014",40.18,40.74,39.07,39.56,39.56,42130500
"Dec 15, 2014",41.86,41.96,40.53,40.81,40.81,26091500
"Dec 12, 2014",40.96,42.34,40.90,41.40,41.40,35869000
"Dec 11, 2014",42.11,43.09,41.65,41.78,41.78,33472000
"Dec 10, 2014",42.83,43.35,41.54,41.97,41.97,36570500
"Dec 09, 2014",41.87,43.55,40.85,43.38,43.38,47157500
"Dec 08, 2014",44.31,44.97,42.47,42.87,42.87,46128000
"Dec 05, 2014",45.73,45.88,44.45,44.74,44.74,30318000
"Dec 04, 2014",45.72,46.18,45.56,45.66,45.66,19278000
"Dec 03, 2014",45.25,45.94,45.10,45.86,45.86,26538500
"Dec 02, 2014",46.91,46.98,45.60,46.29,46.29,29435000
"Dec 01, 2014",48.23,48.49,45.80,46.33,46.33,43097000
"Nov 28, 2014",49.07,49.34,48.50,48.90,48.90,10598500
"Nov 26, 2014",49.67,49.80,49.32,49.69,49.69,9906000
"Nov 25, 2014",49.47,49.94,49.22,49.62,49.62,15799000
"Nov 24, 2014",49.04,49.52,48.13,49.34,49.34,23948500
"Nov 21, 2014",50.44,50.56,48.43,48.56,48.56,37425500
"Nov 20, 2014",49.59,50.19,49.20,49.74,49.74,17936000
"Nov 19, 2014",50.12,50.38,49.12,49.55,49.55,39592500
"Nov 18, 2014",51.17,52.00,51.10,51.54,51.54,22365000
"Nov 17, 2014",51.50,51.80,50.40,50.80,50.80,20128500
"Nov 14, 2014",50.00,51.77,49.70,51.74,51.74,30505500
"Nov 13, 2014",50.12,51.15,50.05,50.34,50.34,31180000
"Nov 12, 2014",49.94,50.47,49.12,49.82,49.82,29354000
"Nov 11, 2014",48.51,50.36,48.40,50.22,50.22,39744000
"Nov 10, 2014",47.82,48.58,47.36,48.39,48.39,22886000
"Nov 07, 2014",48.44,48.57,47.44,48.04,48.04,25805000
"Nov 06, 2014",46.90,49.34,45.70,48.24,48.24,76773500
"Nov 05, 2014",48.20,48.27,46.11,46.19,46.19,45229500
"Nov 04, 2014",48.10,48.47,47.31,47.79,47.79,18413000
"Nov 03, 2014",48.60,49.51,48.26,48.52,48.52,21019000
"Oct 31, 2014",48.50,48.62,47.75,48.34,48.34,18876500
"Oct 30, 2014",47.63,48.10,47.01,47.73,47.73,16142000
"Oct 29, 2014",48.23,48.30,47.13,47.62,47.62,24812500
"Oct 28, 2014",45.92,48.92,45.65,48.55,48.55,52581500
"Oct 27, 2014",46.85,46.92,44.06,44.33,44.33,47766500
"Oct 24, 2014",47.25,47.56,46.24,47.05,47.05,17316500
"Oct 23, 2014",46.93,47.26,46.40,47.06,47.06,17462000
"Oct 22, 2014",46.64,47.48,46.11,46.22,46.22,20583000
"Oct 21, 2014",46.85,47.08,46.16,47.07,47.07,20651500
"Oct 20, 2014",45.34,46.48,45.10,46.09,46.09,17472000
"Oct 17, 2014",46.68,46.95,45.31,45.50,45.50,52747000
"Oct 16, 2014",43.94,45.98,43.82,45.27,45.27,26996500
"Oct 15, 2014",44.00,46.20,43.46,45.94,45.94,45736500
"Oct 14, 2014",45.65,46.49,44.60,45.41,45.41,35526500
"Oct 13, 2014",47.71,47.79,44.20,44.92,44.92,56343500
"Oct 10, 2014",48.93,49.18,47.04,47.38,47.38,64441500
"Oct 09, 2014",52.45,53.11,50.88,51.40,51.40,36806500
"Oct 08, 2014",52.02,52.58,50.53,51.86,51.86,25275500
"Oct 07, 2014",51.71,52.29,51.15,51.91,51.91,22427500
"Oct 06, 2014",51.83,52.50,51.56,52.12,52.12,38566500
"Oct 03, 2014",50.61,51.30,50.21,51.04,51.04,27031500
"Oct 02, 2014",50.04,50.56,49.07,50.28,50.28,44991000
"Oct 01, 2014",48.44,48.53,47.13,48.05,48.05,29708500
"Sep 30, 2014",49.38,49.53,48.02,48.54,48.54,21191500
"Sep 29, 2014",48.80,49.73,48.28,49.05,49.05,24263500
"Sep 26, 2014",49.65,49.95,49.21,49.32,49.32,18977000
"Sep 25, 2014",50.50,50.99,49.22,49.39,49.39,24171000
"Sep 24, 2014",50.22,50.57,49.41,50.43,50.43,18747500
"Sep 23, 2014",49.04,50.76,49.00,50.08,50.08,28293500
"Sep 22, 2014",51.00,51.20,48.94,50.01,50.01,41070500
"Sep 19, 2014",51.60,52.29,51.05,51.86,51.86,34054500
"Sep 18, 2014",52.67,53.12,52.46,52.76,52.76,18463000
"Sep 17, 2014",52.48,52.94,51.90,52.28,52.28,25888500
"Sep 16, 2014",51.03,52.49,50.48,52.15,52.15,41500500
"Sep 15, 2014",54.87,54.88,49.83,50.77,50.77,82277000
"Sep 12, 2014",56.10,56.48,55.40,55.84,55.84,16623000
"Sep 11, 2014",56.09,56.96,55.73,56.06,56.06,18830500
"Sep 10, 2014",55.90,56.28,54.73,56.22,56.22,18906500
"Sep 09, 2014",56.60,57.10,55.40,55.70,55.70,22794000
"Sep 08, 2014",55.52,56.98,55.50,56.42,56.42,27508000
"Sep 05, 2014",56.51,56.58,54.50,55.48,55.48,55849500
"Sep 04, 2014",56.80,58.28,56.08,57.21,57.21,41708500
"Sep 03, 2014",57.53,57.60,56.02,56.24,56.24,33861500
"Sep 02, 2014",55.10,56.98,54.86,56.82,56.82,49262000
"Aug 29, 2014",53.74,54.40,53.50,53.94,53.94,32235500
"Aug 28, 2014",52.38,52.90,52.33,52.77,52.77,14224500
"Aug 27, 2014",52.70,52.85,52.06,52.65,52.65,14925500
"Aug 26, 2014",53.00,53.10,52.33,52.35,52.35,19090000
"Aug 25, 2014",51.64,52.74,51.64,52.51,52.51,21590500
"Aug 22, 2014",50.91,51.39,50.52,51.36,51.36,14167000
"Aug 21, 2014",51.30,51.76,50.65,50.87,50.87,14578000
"Aug 20, 2014",50.93,51.75,50.60,51.14,51.14,15139500
"Aug 19, 2014",51.77,51.87,50.32,51.35,51.35,26674000
"Aug 18, 2014",52.65,53.45,51.95,51.99,51.99,29246000
"Aug 15, 2014",52.30,52.42,51.70,52.40,52.40,19339500
"Aug 14, 2014",52.50,52.60,51.30,52.28,52.28,20633000
"Aug 13, 2014",52.40,53.13,51.92,52.06,52.06,34663000
"Aug 12, 2014",51.62,52.06,50.92,51.99,51.99,31911500
"Aug 11, 2014",51.10,52.75,51.00,51.86,51.86,40506500
"Aug 08, 2014",50.23,50.35,49.30,49.63,49.63,25450500
"Aug 07, 2014",50.02,51.34,49.82,50.48,50.48,37394500
"Aug 06, 2014",47.78,50.28,47.72,49.79,49.79,46246500
"Aug 05, 2014",47.49,48.60,47.14,47.70,47.70,26943000
"Aug 04, 2014",46.88,48.10,46.65,47.70,47.70,29798500
"Aug 01, 2014",45.22,47.50,45.20,46.65,46.65,59479000
"Jul 31, 2014",45.85,46.28,44.30,44.66,44.66,38745500
"Jul 30, 2014",44.38,45.92,44.21,45.78,45.78,24639000
"Jul 29, 2014",45.32,45.66,44.97,45.00,45.00,16912000
"Jul 28, 2014",44.85,46.40,44.28,44.96,44.96,32571500
"Jul 25, 2014",44.54,45.39,44.35,44.71,44.71,15435500
"Jul 24, 2014",44.65,45.02,44.16,44.71,44.71,16227500
"Jul 23, 2014",44.00,44.95,43.89,44.50,44.50,15416500
"Jul 22, 2014",44.44,44.66,43.82,43.92,43.92,13650000
"Jul 21, 2014",43.45,44.64,43.34,44.11,44.11,19111000
"Jul 18, 2014",43.19,44.24,43.19,44.00,44.00,21268500
"Jul 17, 2014",43.23,44.11,42.72,43.08,43.08,23247000
"Jul 16, 2014",44.36,44.96,43.36,43.43,43.43,20222500
"Jul 15, 2014",45.35,45.53,43.62,43.92,43.92,28592500
"Jul 14, 2014",44.00,45.76,43.09,45.34,45.34,36016000
"Jul 11, 2014",44.12,44.32,43.52,43.63,43.63,16511500
"Jul 10, 2014",43.44,44.44,43.21,43.89,43.89,24319500
"Jul 09, 2014",44.25,44.84,43.84,44.61,44.61,20577000
"Jul 08, 2014",43.73,44.19,42.85,43.81,43.81,39181000
"Jul 07, 2014",45.50,45.96,44.08,44.53,44.53,29468500
"Jul 03, 2014",46.26,46.38,44.80,45.85,45.85,25833500
"Jul 02, 2014",48.13,48.47,45.41,45.89,45.89,40137000
"Jul 01, 2014",48.49,48.69,47.74,47.94,47.94,21680500
"Jun 30, 2014",47.91,48.90,47.80,48.01,48.01,24143000
"Jun 27, 2014",46.94,48.00,46.90,47.81,47.81,28175000
"Jun 26, 2014",47.43,48.08,46.84,47.12,47.12,25607000
"Jun 25, 2014",46.61,47.51,46.05,47.38,47.38,29008000
"Jun 24, 2014",47.79,48.38,46.33,46.50,46.50,40379500
"Jun 23, 2014",45.90,47.80,45.64,47.44,47.44,38955500
"Jun 20, 2014",45.70,46.26,45.24,45.92,45.92,24519500
"Jun 19, 2014",45.78,47.06,45.40,45.56,45.56,43965500
"Jun 18, 2014",46.30,46.34,45.22,45.42,45.42,34701000
"Jun 17, 2014",44.82,47.11,44.57,46.33,46.33,66524500
"Jun 16, 2014",41.35,45.10,41.25,44.92,44.92,66232000
"Jun 13, 2014",40.96,41.36,40.32,41.28,41.28,17721500
"Jun 12, 2014",41.02,41.98,40.54,40.70,40.70,29968500
"Jun 11, 2014",40.30,41.00,39.85,40.89,40.89,19887500
"Jun 10, 2014",40.89,41.39,40.31,40.46,40.46,17573500
"Jun 09, 2014",41.59,42.00,40.84,41.06,41.06,14028500
"Jun 06, 2014",41.95,42.16,41.44,41.63,41.63,15369000
"Jun 05, 2014",40.89,41.84,40.81,41.38,41.38,20273000
"Jun 04, 2014",40.87,41.25,40.08,40.80,40.80,17137000
"Jun 03, 2014",40.70,41.60,40.52,40.99,40.99,19304000
"Jun 02, 2014",41.47,41.87,40.33,40.94,40.94,23340500
"May 30, 2014",42.06,42.96,41.40,41.55,41.55,27905500
"May 29, 2014",42.11,42.50,41.54,42.05,42.05,18462500
"May 28, 2014",42.00,42.55,41.05,42.05,42.05,27475500
"May 27, 2014",41.70,42.77,41.54,42.31,42.31,26705500
"May 23, 2014",40.91,41.55,40.50,41.46,41.46,20034000
"May 22, 2014",40.07,41.38,39.91,40.98,40.98,31072500
"May 21, 2014",39.24,39.97,38.96,39.89,39.89,26427000
"May 20, 2014",39.39,39.87,38.61,39.06,39.06,27730500
"May 19, 2014",38.14,39.38,38.00,39.22,39.22,22858500
"May 16, 2014",37.79,38.41,37.54,38.31,38.31,22438500
"May 15, 2014",38.00,38.53,37.06,37.72,37.72,30202000
"May 14, 2014",37.79,38.70,37.42,38.12,38.12,27033500
"May 13, 2014",36.75,38.27,36.60,38.03,38.03,35486000
"May 12, 2014",36.77,37.44,35.98,36.93,36.93,35011500
"May 09, 2014",35.97,36.68,35.44,36.45,36.45,42476000
"May 08, 2014",36.40,38.88,35.60,35.72,35.72,100283000
"May 07, 2014",41.93,42.04,39.45,40.27,40.27,50896500
"May 06, 2014",43.32,43.73,41.37,41.46,41.46,28183500
"May 05, 2014",41.90,43.54,41.70,43.32,43.32,25735000
